"fullVisitorId";"codssfamille";"nPPview";"nATC";"nConv"
"4344488802914678905";"123311";1;0;0
"6273471702020810075";"141111";45;24;11
"8080335280592041608";"124211";2;1;0
"2915324510869085517";"111311";29;0;0
"8080335280592041608";"112111";13;3;0
"3249888620569893472";"152312";1;0;0
"4344488802914678905";"211211";1;0;0
"2915324510869085517";"122211";1;0;0
"2915324510869085517";"122111";2;0;0
"6273471702020810075";"132215";1;0;0
"6273471702020810075";"162312";1;1;0
"2915324510869085517";"121115";5;2;0
"8080335280592041608";"121111";18;7;0
"3249888620569893472";"164112";16;10;2
"3249888620569893472";"211115";1;0;0
"3249888620569893472";"161914";1;0;0
"2915324510869085517";"121114";2;0;0
"6273471702020810075";"151511";5;0;0
"3249888620569893472";"163112";14;8;1
"4344488802914678905";"131115";3;1;0
"8080335280592041608";"124212";10;0;0
"4344488802914678905";"111111";18;11;0
"2915324510869085517";"111214";12;1;0
"2915324510869085517";"151111";2;0;0
"2915324510869085517";"163112";1;0;0
"2915324510869085517";"121116";3;3;0
"6273471702020810075";"131112";8;3;0
"3249888620569893472";"213111";1;0;0
"4344488802914678905";"124311";2;2;0
"4344488802914678905";"122213";9;7;0
"4344488802914678905";"211315";1;0;0
"6273471702020810075";"151115";1;0;0
"3249888620569893472";"111311";41;4;1
"3249888620569893472";"124112";8;1;0
"4344488802914678905";"111115";1;0;0
"3249888620569893472";"132215";1;2;1
"4344488802914678905";"131112";11;11;0
"3249888620569893472";"122212";2;0;0
"8080335280592041608";"111112";2;0;0
"3249888620569893472";"163311";13;6;2
"4344488802914678905";"151115";1;1;0
"3249888620569893472";"163113";19;5;1
"4344488802914678905";"164112";2;1;0
"6273471702020810075";"122311";4;1;1
"8080335280592041608";"151212";2;0;0
"4344488802914678905";"122211";33;20;1
"4344488802914678905";"111112";9;7;0
"6273471702020810075";"111114";21;6;4
"2915324510869085517";"162413";1;0;0
"2915324510869085517";"163113";12;3;2
"8080335280592041608";"211213";1;1;0
"6273471702020810075";"111213";12;1;0
"8080335280592041608";"122112";2;0;0
"8080335280592041608";"131112";1;0;0
"2915324510869085517";"121112";13;5;0
"8080335280592041608";"151113";3;3;0
"3249888620569893472";"142114";1;0;0
"3249888620569893472";"123111";4;1;0
"2915324510869085517";"121111";13;7;0
"3249888620569893472";"124212";6;2;0
"3249888620569893472";"142111";1;0;0
"2915324510869085517";"124311";1;0;0
"6273471702020810075";"111215";97;9;4
"8080335280592041608";"166112";5;2;0
"4344488802914678905";"131113";2;1;0
"8080335280592041608";"163312";2;1;0
"2915324510869085517";"122311";5;1;1
"3249888620569893472";"163312";16;7;2
"6273471702020810075";"125111";1;1;1
"4344488802914678905";"141111";6;9;0
"4344488802914678905";"111215";39;14;0
"8080335280592041608";"166113";1;0;0
"2915324510869085517";"163312";3;0;0
"4344488802914678905";"131111";7;5;0
"6273471702020810075";"111214";8;1;1
"8080335280592041608";"122211";5;2;0
"8080335280592041608";"247111";1;0;0
"6273471702020810075";"161914";2;0;0
"4344488802914678905";"124212";3;3;0
"2915324510869085517";"122112";7;1;0
"8080335280592041608";"121116";1;1;0
"8080335280592041608";"166114";8;1;0
"2915324510869085517";"164513";3;1;0
"8080335280592041608";"151211";7;1;0
"3249888620569893472";"131311";4;0;0
"2915324510869085517";"163513";1;0;0
"3249888620569893472";"131115";1;0;0
"8080335280592041608";"111214";4;0;0
"6273471702020810075";"122312";1;0;0
"2915324510869085517";"161114";7;1;1
"2915324510869085517";"161211";1;0;0
"4344488802914678905";"131314";1;0;0
"6273471702020810075";"111311";96;16;4
"3249888620569893472";"111115";4;1;0
"8080335280592041608";"124113";9;3;0
"6273471702020810075";"152111";1;0;0
"3249888620569893472";"166112";1;0;0
"6273471702020810075";"123311";2;1;0
"6273471702020810075";"131111";38;6;1
"3249888620569893472";"162413";1;0;0
"8080335280592041608";"121114";4;2;0
"4344488802914678905";"131212";4;2;0
"6273471702020810075";"122214";8;3;0
"8080335280592041608";"164312";3;1;0
"6273471702020810075";"151311";1;0;0
"2915324510869085517";"111111";45;4;2
"6273471702020810075";"142114";1;0;0
"4344488802914678905";"121112";31;12;2
"6273471702020810075";"142115";1;1;0
"3249888620569893472";"131113";1;0;0
"2915324510869085517";"143111";1;0;0
"4344488802914678905";"164513";1;0;0
"8080335280592041608";"162511";21;6;0
"3249888620569893472";"151112";8;1;1
"3249888620569893472";"164113";16;5;1
"6273471702020810075";"212115";2;0;0
"6273471702020810075";"141112";25;17;8
"4344488802914678905";"122212";6;7;0
"3249888620569893472";"123311";4;0;0
"2915324510869085517";"112411";1;0;0
"8080335280592041608";"132311";1;1;0
"8080335280592041608";"162312";15;5;0
"4344488802914678905";"151112";9;5;0
"6273471702020810075";"111111";22;3;3
"6273471702020810075";"131311";4;1;0
"2915324510869085517";"122113";2;2;0
"4344488802914678905";"111211";5;0;0
"8080335280592041608";"111215";16;2;0
"6273471702020810075";"151211";18;6;1
"4344488802914678905";"122311";9;3;0
"3249888620569893472";"162312";23;10;2
"2915324510869085517";"124113";1;0;0
"6273471702020810075";"211117";1;0;0
"4344488802914678905";"131312";1;1;0
"4344488802914678905";"124211";3;1;0
"3249888620569893472";"122112";9;4;0
"2915324510869085517";"163311";1;0;0
"8080335280592041608";"111115";6;0;0
"2915324510869085517";"141116";1;0;0
"3249888620569893472";"121111";23;1;0
"4344488802914678905";"131114";2;2;0
"3249888620569893472";"121116";1;0;0
"8080335280592041608";"131111";1;0;0
"8080335280592041608";"166312";2;0;0
"6273471702020810075";"151114";1;0;0
"8080335280592041608";"111212";1;1;0
"3249888620569893472";"124311";11;0;0
"6273471702020810075";"151111";40;8;3
"3249888620569893472";"163513";8;0;0
"6273471702020810075";"112111";19;4;2
"3249888620569893472";"151511";1;0;0
"3249888620569893472";"132212";1;2;1
"2915324510869085517";"126111";1;0;0
"6273471702020810075";"244114";1;0;0
"3249888620569893472";"111213";2;0;0
"4344488802914678905";"122112";24;24;6
"2915324510869085517";"111113";1;0;0
"6273471702020810075";"163312";1;1;1
"2915324510869085517";"162312";13;1;0
"8080335280592041608";"124311";12;4;0
"4344488802914678905";"166211";1;2;0
"3249888620569893472";"111114";1;0;0
"2915324510869085517";"122212";1;0;0
"8080335280592041608";"166515";2;1;0
"3249888620569893472";"111112";2;0;0
"3249888620569893472";"124113";3;0;0
"6273471702020810075";"121112";2;0;0
"2915324510869085517";"152111";2;0;0
"6273471702020810075";"132211";1;0;0
"2915324510869085517";"141112";6;1;0
"3249888620569893472";"141114";1;0;0
"3249888620569893472";"122312";1;3;0
"6273471702020810075";"124212";1;0;0
"2915324510869085517";"111212";1;0;0
"4344488802914678905";"151211";1;0;0
"2915324510869085517";"111115";23;1;0
"3249888620569893472";"142112";2;1;1
"3249888620569893472";"111211";7;0;0
"3249888620569893472";"111111";4;0;0
"3249888620569893472";"124111";3;0;0
"2915324510869085517";"151114";1;0;0
"2915324510869085517";"151211";6;0;0
"2915324510869085517";"162511";12;2;0
"2915324510869085517";"111213";17;0;0
"8080335280592041608";"166814";5;1;0
"4344488802914678905";"132111";1;0;0
"2915324510869085517";"161912";2;1;0
"2915324510869085517";"122214";4;1;1
"2915324510869085517";"141114";1;0;0
"3249888620569893472";"151111";1;0;0
"3249888620569893472";"163211";25;5;1
"6273471702020810075";"123111";1;1;1
"8080335280592041608";"151112";8;4;0
"4344488802914678905";"124114";1;0;0
"3249888620569893472";"164513";5;1;0
"3249888620569893472";"166211";1;0;0
"8080335280592041608";"211211";2;1;0
"8080335280592041608";"213311";1;0;0
"8080335280592041608";"111211";28;2;0
"2915324510869085517";"122114";4;0;0
"889399295036791420";"125211";1;0;0
"1637599206624610639";"161914";1;0;0
"5897520737741550663";"212211";5;2;0
"5614144074023515804";"151411";4;0;0
"2312247524129364966";"166115";1;1;0
"679929947524017837";"143112";2;0;0
"3812446572316733530";"123111";6;1;1
"2312247524129364966";"122112";11;3;0
"3151490649227341991";"211114";2;0;0
"8225069279003907490";"244115";2;0;0
"8225069279003907490";"231511";20;0;0
"5897520737741550663";"121112";3;1;0
"3812446572316733530";"213411";4;0;0
"2312247524129364966";"123211";5;1;0
"1637599206624610639";"131211";1;1;0
"889399295036791420";"164311";3;1;1
"5897520737741550663";"111213";46;3;0
"8225069279003907490";"124114";2;0;0
"3812446572316733530";"124311";2;1;1
"5897520737741550663";"124113";11;2;0
"1637599206624610639";"111111";12;7;0
"8916359108707653619";"141111";1;0;0
"8916359108707653619";"141115";6;1;0
"8225069279003907490";"244211";5;0;0
"3812446572316733530";"213113";1;0;0
"5897520737741550663";"111111";8;5;2
"679929947524017837";"111214";16;4;3
"5897520737741550663";"126111";4;0;0
"5614144074023515804";"121115";1;0;0
"889399295036791420";"111215";2;0;0
"889399295036791420";"132111";1;0;0
"8916359108707653619";"131311";5;1;0
"3151490649227341991";"131312";1;0;0
"1637599206624610639";"131311";2;1;0
"8225069279003907490";"247111";25;0;0
"889399295036791420";"161112";1;1;0
"1637599206624610639";"163312";1;0;0
"5897520737741550663";"221213";2;1;0
"679929947524017837";"213112";2;0;0
"5897520737741550663";"122112";3;1;0
"8916359108707653619";"122211";3;1;1
"8916359108707653619";"122214";1;0;0
"2312247524129364966";"125211";1;0;0
"3812446572316733530";"124211";17;2;1
"889399295036791420";"125111";1;0;0
"8225069279003907490";"142114";1;0;0
"8916359108707653619";"211216";1;0;0
"5897520737741550663";"164113";1;1;0
"8916359108707653619";"124311";2;1;0
"1637599206624610639";"141111";23;9;0
"2312247524129364966";"111311";45;1;0
"679929947524017837";"122212";6;0;0
"1637599206624610639";"131111";5;0;0
"3812446572316733530";"166814";1;1;0
"1637599206624610639";"141116";1;0;0
"889399295036791420";"211114";1;0;0
"8225069279003907490";"244114";1;0;0
"8916359108707653619";"111115";3;1;0
"3812446572316733530";"221213";1;0;0
"679929947524017837";"111215";21;1;0
"2312247524129364966";"166814";1;0;0
"1637599206624610639";"111311";7;3;0
"1637599206624610639";"111115";9;3;0
"679929947524017837";"122113";4;2;0
"3812446572316733530";"122312";0;1;1
"889399295036791420";"124114";6;1;0
"2312247524129364966";"166211";1;0;0
"5897520737741550663";"111311";55;6;1
"889399295036791420";"231611";1;0;0
"8225069279003907490";"131114";12;3;1
"5897520737741550663";"243116";2;0;0
"2312247524129364966";"111113";45;9;0
"2312247524129364966";"143111";11;2;0
"3812446572316733530";"111215";4;1;1
"2312247524129364966";"111111";30;0;0
"8225069279003907490";"231214";2;0;0
"889399295036791420";"164113";9;3;2
"3151490649227341991";"166311";1;1;1
"1637599206624610639";"151111";4;1;0
"3812446572316733530";"133311";1;0;0
"889399295036791420";"164513";8;1;0
"1637599206624610639";"122211";4;2;0
"5614144074023515804";"231111";5;0;0
"8916359108707653619";"151111";1;0;0
"679929947524017837";"141112";4;1;1
"2312247524129364966";"166311";1;0;0
"8225069279003907490";"111111";1;0;0
"8916359108707653619";"125311";1;0;0
"8916359108707653619";"122113";1;0;0
"2312247524129364966";"131115";1;0;0
"3812446572316733530";"125111";2;1;1
"5897520737741550663";"151115";2;0;0
"5897520737741550663";"151311";2;0;0
"5614144074023515804";"247111";16;2;0
"5897520737741550663";"124114";2;0;0
"8225069279003907490";"124113";14;4;1
"3812446572316733530";"111112";2;0;0
"3151490649227341991";"124113";2;0;0
"5897520737741550663";"152113";1;0;0
"3151490649227341991";"152312";1;0;0
"679929947524017837";"112111";2;0;0
"1637599206624610639";"111215";44;13;0
"679929947524017837";"166814";4;1;0
"1637599206624610639";"151212";8;2;0
"1637599206624610639";"124211";1;1;0
"1637599206624610639";"213111";25;0;0
"5897520737741550663";"111211";7;2;2
"5897520737741550663";"121113";4;0;0
"5897520737741550663";"124211";5;1;0
"679929947524017837";"111114";7;0;0
"3151490649227341991";"111213";3;0;0
"679929947524017837";"124212";7;1;0
"3151490649227341991";"151211";7;0;0
"1637599206624610639";"124212";1;1;0
"2312247524129364966";"122114";11;4;0
"5614144074023515804";"151212";6;0;0
"5614144074023515804";"111114";1;0;0
"2312247524129364966";"121113";1;0;0
"5897520737741550663";"211211";1;0;0
"889399295036791420";"211315";6;2;0
"8916359108707653619";"126111";3;0;0
"2312247524129364966";"111211";28;3;0
"5897520737741550663";"161914";4;1;0
"2312247524129364966";"141112";7;0;0
"889399295036791420";"151111";1;0;0
"1637599206624610639";"221212";1;0;0
"1637599206624610639";"211115";104;31;12
"889399295036791420";"111114";3;0;0
"3151490649227341991";"166211";3;0;0
"5897520737741550663";"232216";3;0;0
"8916359108707653619";"121111";8;3;2
"8225069279003907490";"142111";1;0;0
"5614144074023515804";"213112";1;0;0
"3812446572316733530";"113111";1;1;0
"5614144074023515804";"123311";1;1;0
"679929947524017837";"125111";3;1;0
"5897520737741550663";"152314";1;0;0
"8225069279003907490";"131113";4;2;2
"2312247524129364966";"152113";3;0;0
"2312247524129364966";"122212";18;0;0
"3812446572316733530";"162511";1;1;0
"5614144074023515804";"124112";2;1;0
"5897520737741550663";"153411";1;0;0
"5614144074023515804";"211211";17;1;0
"889399295036791420";"166814";1;0;0
"3151490649227341991";"111115";17;0;0
"889399295036791420";"213112";3;0;0
"3812446572316733530";"111211";2;0;0
"1637599206624610639";"111211";10;2;1
"5614144074023515804";"131114";3;2;0
"8225069279003907490";"141111";2;1;0
"2312247524129364966";"163311";1;0;0
"8225069279003907490";"111215";25;5;0
"1637599206624610639";"123111";9;4;0
"679929947524017837";"131112";1;0;0
"8916359108707653619";"211115";10;3;0
"8916359108707653619";"212115";1;0;0
"679929947524017837";"213114";1;0;0
"1637599206624610639";"124112";3;3;0
"1637599206624610639";"124311";1;0;0
"8916359108707653619";"163211";5;5;1
"3812446572316733530";"126311";5;4;0
"5897520737741550663";"213112";12;0;0
"5614144074023515804";"213413";1;0;0
"3151490649227341991";"231220";1;0;0
"8916359108707653619";"161211";2;0;0
"3151490649227341991";"111111";2;0;0
"2312247524129364966";"151115";6;0;0
"5897520737741550663";"213111";2;0;0
"3812446572316733530";"124114";5;0;0
"3812446572316733530";"111214";2;1;0
"5614144074023515804";"124113";4;0;0
"3151490649227341991";"131115";4;0;0
"8225069279003907490";"243120";2;0;0
"3812446572316733530";"124111";5;1;0
"2312247524129364966";"231413";1;0;0
"1637599206624610639";"131312";3;1;0
"3151490649227341991";"231520";1;0;0
"8916359108707653619";"121112";4;2;2
"5897520737741550663";"111112";1;0;0
"5897520737741550663";"142115";1;1;0
"8225069279003907490";"111114";23;0;0
"2312247524129364966";"126111";20;7;0
"3151490649227341991";"166116";2;1;0
"8225069279003907490";"151212";3;0;0
"679929947524017837";"122213";1;0;0
"8225069279003907490";"152114";6;0;0
"2312247524129364966";"122311";5;0;0
"8916359108707653619";"123311";1;0;0
"3812446572316733530";"122112";8;3;1
"2312247524129364966";"152312";2;1;0
"2312247524129364966";"212211";1;0;0
"5897520737741550663";"122311";1;0;0
"889399295036791420";"141112";1;0;0
"5614144074023515804";"122214";3;0;0
"679929947524017837";"141111";6;1;1
"8225069279003907490";"131212";2;1;0
"679929947524017837";"166112";2;1;1
"5614144074023515804";"214114";2;0;0
"2312247524129364966";"164311";4;0;0
"889399295036791420";"153311";5;0;0
"8916359108707653619";"164112";1;0;0
"1637599206624610639";"166814";1;0;0
"5614144074023515804";"232513";1;0;0
"679929947524017837";"151111";13;1;1
"1637599206624610639";"121111";12;7;1
"679929947524017837";"122311";1;1;0
"2312247524129364966";"122312";7;0;0
"889399295036791420";"151211";1;0;0
"889399295036791420";"152311";1;0;0
"2312247524129364966";"111114";41;5;0
"2312247524129364966";"122211";25;8;0
"8225069279003907490";"121111";1;0;0
"5614144074023515804";"151211";6;0;0
"1637599206624610639";"121115";3;3;0
"8225069279003907490";"243111";44;6;0
"1637599206624610639";"141115";6;2;0
"8916359108707653619";"242211";1;0;0
"8916359108707653619";"166211";1;1;0
"2312247524129364966";"163112";1;0;0
"889399295036791420";"213114";1;0;0
"8225069279003907490";"111211";11;0;0
"2312247524129364966";"124311";3;0;0
"8225069279003907490";"166114";1;1;0
"8916359108707653619";"142111";4;0;0
"2312247524129364966";"211115";1;0;0
"8916359108707653619";"121114";4;2;0
"889399295036791420";"123211";1;0;0
"8916359108707653619";"162511";7;3;1
"889399295036791420";"112111";5;1;0
"889399295036791420";"163113";1;0;0
"2312247524129364966";"122113";7;1;0
"8225069279003907490";"111311";2;0;0
"3812446572316733530";"111311";6;0;0
"3151490649227341991";"111211";6;2;1
"5614144074023515804";"231214";1;0;0
"3812446572316733530";"141114";2;1;1
"889399295036791420";"124111";1;0;0
"8225069279003907490";"151211";2;0;0
"889399295036791420";"111111";2;0;0
"679929947524017837";"111115";4;0;0
"8916359108707653619";"111215";3;0;0
